	L	s	dL	gs	Anet
5879	2.20278796815742	0.4784399750347349	1.9564687364925065e-15	0.3584174238488972	28.569397757394004
5880	2.2027879681574216	0.43896409559311844	1.9564687364925077e-15	0.32862707920076467	28.312423537386827
5881	2.2027879681574234	0.40276930678941036	1.9564687364925093e-15	0.30554314230131097	28.08229142376027
5882	2.202787968157425	0.3691169689086934	1.9564687364925132e-15	0.28641358441044446	27.86645656256794
5883	2.202787968157427	0.37692635312448947	1.9564687364925144e-15	0.2908042574229083	27.918243592545732
5884	2.2027879681574287	0.34489734715748255	1.956468736492514e-15	0.2724111268288118	27.69138671379948
5885	2.2027879681574305	0.31489414952894684	1.956468736492516e-15	0.25327599871423634	27.42454726039327
5886	2.2027879681574323	0.286998483399408	1.956468736492517e-15	0.23337574926693158	27.106523399507562
5887	2.202787968157434	0.2612946187721618	1.9564687364925184e-15	0.2128126575651345	26.72403214246976
5888	2.202787968157436	0.23785556069435748	1.9564687364925203e-15	0.19603160803985295	26.361215902193457
5889	2.2027879681574376	0.3261795276087599	1.956468736492522e-15	0.2604734700655311	27.52898488150079
5890	2.2027879681574394	0.29749113631453145	1.9564687364925235e-15	0.24176987159902982	27.246266059515712
5891	2.202787968157441	0.27086274810346583	1.956468736492525e-15	0.2204671610301772	26.873635174048236
5892	2.202787968157443	0.24658062761891064	1.956468736492527e-15	0.2015961907045607	26.48725328085573
5893	2.2027879681574447	0.22437694445339165	1.9564687364925282e-15	0.18743535600794323	26.154060051740814
5894	2.2027879681574465	0.20373292710231142	1.95646873649253e-15	0.17426922879366508	25.80362421142514
5895	2.2027879681574483	0.18453901908197326	1.956468736492532e-15	0.15951969653928066	25.35441308164249
5896	2.20278796815745	0.1669696156709305	1.956468736492534e-15	0.14546417381044638	24.857630217881226
5897	2.202787968157452	0.1509482790775497	1.9564687364925357e-15	0.1326471045357417	24.331569663130974
5898	2.2027879681574536	0.13633860678343693	1.956468736492536e-15	0.1231756596385208	23.88769974181461
5899	2.2027879681574554	0.18593601946411054	1.956468736492539e-15	0.16063729684499017	25.39083458066466
5900	2.202787968157457	0.16824352422773642	1.95646873649254e-15	0.14648330065589082	24.89625232786964
5901	2.202787968157459	0.15210994161669703	1.9564687364925416e-15	0.13357643456705925	24.372418697678867
5902	2.2027879681574607	0.1373979134720125	1.9564687364925424e-15	0.12385125326855556	23.921124999438227
5903	2.2027879681574625	0.12375701094495266	1.956468736492544e-15	0.11515149997274483	23.467545078689717
5904	2.2027879681574642	0.11107429401219031	1.9564687364925456e-15	0.10706284834454385	22.995635926498093
5905	2.202787968157466	0.09928245630368887	1.9564687364925476e-15	0.0994259650429511	22.497571302866493
